date,mode,ridership,rank
2023-02-19,rail_ets,12850.0,7.0
2023-02-19,rail_mrt_pjy,12784.0,8.0
2023-02-19,rail_komuter_utara,12316.0,9.0
2023-02-19,rail_tebrau,6883.0,10.0
2023-02-19,rail_intercity,5432.0,11.0
2023-02-19,bus_rkn,1864.0,12.0
2023-02-20,rail_lrt_kj,218594.0,1.0
2023-02-20,bus_rkl,177306.0,2.0
2023-02-20,rail_mrt_kajang,172027.0,3.0
2023-02-20,rail_lrt_ampang,142058.0,4.0
2023-02-20,rail_monorail,50742.0,5.0
2023-02-20,bus_rpn,37221.0,6.0
2023-02-20,rail_mrt_pjy,21006.0,7.0
2023-02-20,rail_ets,11562.0,8.0
2023-02-20,rail_komuter_utara,10115.0,9.0
2023-02-20,rail_tebrau,8143.0,10.0
2023-02-20,rail_intercity,3947.0,11.0
2023-02-20,bus_rkn,1815.0,12.0
2023-02-21,rail_lrt_kj,233774.0,1.0
2023-02-21,bus_rkl,181127.0,2.0
2023-02-21,rail_mrt_kajang,178568.0,3.0
2023-02-21,rail_lrt_ampang,145244.0,4.0
2023-02-21,rail_monorail,51158.0,5.0
2023-02-21,bus_rpn,37491.0,6.0
2023-02-21,rail_mrt_pjy,21277.0,7.0
2023-02-21,rail_ets,10320.0,8.0
2023-02-21,rail_komuter_utara,9134.0,9.0
2023-02-21,rail_tebrau,7745.0,10.0
2023-02-21,rail_intercity,4417.0,11.0
2023-02-21,bus_rkn,1712.0,12.0
2023-02-22,rail_lrt_kj,237250.0,1.0
2023-02-22,rail_mrt_kajang,184524.0,2.0
2023-02-22,bus_rkl,182390.0,3.0
2023-02-22,rail_lrt_ampang,148150.0,4.0
2023-02-22,rail_monorail,51290.0,5.0
2023-02-22,bus_rpn,37163.0,6.0
2023-02-22,rail_mrt_pjy,21419.0,7.0
2023-02-22,rail_ets,10415.0,8.0
2023-02-22,rail_komuter_utara,9510.0,9.0
2023-02-22,rail_tebrau,7585.0,10.0
2023-02-22,rail_intercity,3812.0,11.0
2023-02-22,bus_rkn,1829.0,12.0
2023-02-23,rail_lrt_kj,232099.0,1.0
2023-02-23,rail_mrt_kajang,180575.0,2.0
2023-02-23,bus_rkl,176518.0,3.0
2023-02-23,rail_lrt_ampang,147057.0,4.0
2023-02-23,rail_monorail,51159.0,5.0
2023-02-23,bus_rpn,36694.0,6.0
2023-02-23,rail_mrt_pjy,21274.0,7.0
2023-02-23,rail_ets,11461.0,8.0
2023-02-23,rail_komuter_utara,11125.0,9.0
2023-02-23,rail_tebrau,8390.0,10.0
2023-02-23,rail_intercity,4797.0,11.0
2023-02-23,bus_rkn,1893.0,12.0
2023-02-24,rail_lrt_kj,225257.0,1.0
2023-02-24,rail_mrt_kajang,179319.0,2.0
2023-02-24,bus_rkl,173248.0,3.0
2023-02-24,rail_lrt_ampang,149371.0,4.0
2023-02-24,rail_monorail,52657.0,5.0
2023-02-24,bus_rpn,36749.0,6.0
2023-02-24,rail_mrt_pjy,25248.0,7.0
2023-02-24,rail_komuter_utara,13379.0,8.0
2023-02-24,rail_ets,13289.0,9.0
2023-02-24,rail_tebrau,9253.0,10.0
2023-02-24,rail_intercity,5646.0,11.0
2023-02-24,bus_rkn,1997.0,12.0
2023-02-25,rail_lrt_kj,141674.0,1.0
2023-02-25,bus_rkl,126652.0,2.0
2023-02-25,rail_mrt_kajang,125913.0,3.0
2023-02-25,rail_lrt_ampang,100736.0,4.0
2023-02-25,rail_monorail,42671.0,5.0
2023-02-25,bus_rpn,33847.0,6.0
2023-02-25,rail_mrt_pjy,17060.0,7.0
2023-02-25,rail_ets,12975.0,8.0
2023-02-25,rail_komuter_utara,11742.0,9.0
2023-02-25,rail_tebrau,8365.0,10.0
2023-02-25,rail_intercity,6386.0,11.0
2023-02-25,bus_rkn,2084.0,12.0
2023-02-26,rail_lrt_kj,119406.0,1.0
2023-02-26,bus_rkl,114027.0,2.0
2023-02-26,rail_mrt_kajang,112028.0,3.0
2023-02-26,rail_lrt_ampang,89343.0,4.0
2023-02-26,rail_monorail,39152.0,5.0
2023-02-26,bus_rpn,35354.0,6.0
2023-02-26,rail_mrt_pjy,15616.0,7.0
2023-02-26,rail_ets,13026.0,8.0
2023-02-26,rail_komuter_utara,12936.0,9.0
2023-02-26,rail_tebrau,7093.0,10.0
2023-02-26,rail_intercity,5968.0,11.0
2023-02-26,bus_rkn,2310.0,12.0
2023-02-27,rail_lrt_kj,216193.0,1.0
2023-02-27,bus_rkl,172898.0,2.0
2023-02-27,rail_mrt_kajang,168581.0,3.0
2023-02-27,rail_lrt_ampang,137458.0,4.0
2023-02-27,rail_monorail,49445.0,5.0
2023-02-27,bus_rpn,36301.0,6.0
2023-02-27,rail_mrt_pjy,20432.0,7.0
2023-02-27,rail_ets,11758.0,8.0
2023-02-27,rail_komuter_utara,10615.0,9.0
2023-02-27,rail_tebrau,8637.0,10.0
2023-02-27,rail_intercity,4704.0,11.0
2023-02-27,bus_rkn,1795.0,12.0
2023-02-28,rail_lrt_kj,234425.0,1.0
2023-02-28,bus_rkl,180671.0,2.0
2023-02-28,rail_mrt_kajang,179260.0,3.0
2023-02-28,rail_lrt_ampang,141073.0,4.0
2023-02-28,rail_monorail,51995.0,5.0
2023-02-28,bus_rpn,37140.0,6.0
2023-02-28,rail_mrt_pjy,20578.0,7.0
2023-02-28,rail_ets,10897.0,8.0
2023-02-28,rail_komuter_utara,9779.0,9.0
2023-02-28,rail_tebrau,8421.0,10.0
2023-02-28,rail_intercity,4699.0,11.0
2023-02-28,bus_rkn,1439.0,12.0
2023-03-01,rail_lrt_kj,245142.0,1.0
2023-03-01,rail_mrt_kajang,193100.0,2.0
2023-03-01,bus_rkl,180397.0,3.0
2023-03-01,rail_lrt_ampang,148868.0,4.0
2023-03-01,rail_monorail,55285.0,5.0
2023-03-01,bus_rpn,38153.0,6.0
2023-03-01,rail_mrt_pjy,26883.0,7.0
2023-03-01,rail_ets,11024.0,8.0
2023-03-01,rail_komuter_utara,9798.0,9.0
2023-03-01,rail_tebrau,8331.0,10.0
2023-03-01,rail_intercity,4867.0,11.0
2023-03-01,bus_rkn,1722.0,12.0
2023-03-02,rail_lrt_kj,244336.0,1.0
2023-03-02,rail_mrt_kajang,190457.0,2.0
2023-03-02,bus_rkl,180101.0,3.0
2023-03-02,rail_lrt_ampang,147786.0,4.0
2023-03-02,rail_monorail,55992.0,5.0
2023-03-02,bus_rpn,35917.0,6.0
2023-03-02,rail_mrt_pjy,26857.0,7.0
2023-03-02,rail_komuter_utara,11889.0,8.0
2023-03-02,rail_ets,11458.0,9.0
2023-03-02,rail_tebrau,8693.0,10.0
2023-03-02,rail_intercity,4893.0,11.0
2023-03-02,bus_rkn,1775.0,12.0
2023-03-03,rail_lrt_kj,233789.0,1.0
2023-03-03,rail_mrt_kajang,187779.0,2.0
2023-03-03,bus_rkl,177867.0,3.0
2023-03-03,rail_lrt_ampang,149640.0,4.0
2023-03-03,rail_monorail,59131.0,5.0
2023-03-03,bus_rpn,36774.0,6.0
2023-03-03,rail_mrt_pjy,26254.0,7.0
2023-03-03,rail_komuter_utara,13287.0,8.0
2023-03-03,rail_ets,13146.0,9.0
2023-03-03,rail_tebrau,9516.0,10.0
2023-03-03,rail_intercity,5371.0,11.0
2023-03-03,bus_rkn,1869.0,12.0
2023-03-04,rail_lrt_ampang,168384.0,1.0
2023-03-04,rail_lrt_kj,155536.0,2.0
2023-03-04,rail_mrt_kajang,141703.0,3.0
2023-03-04,bus_rkl,136167.0,4.0
2023-03-04,rail_monorail,52332.0,5.0
2023-03-04,bus_rpn,35849.0,6.0
2023-03-04,rail_mrt_pjy,18279.0,7.0
2023-03-04,rail_ets,12783.0,8.0
2023-03-04,rail_komuter_utara,12514.0,9.0
2023-03-04,rail_tebrau,8630.0,10.0
2023-03-04,rail_intercity,6679.0,11.0
2023-03-04,bus_rkn,1978.0,12.0
2023-03-05,rail_lrt_kj,133771.0,1.0
2023-03-05,bus_rkl,129317.0,2.0
2023-03-05,rail_mrt_kajang,122548.0,3.0
2023-03-05,rail_lrt_ampang,99450.0,4.0
2023-03-05,rail_monorail,48773.0,5.0
2023-03-05,bus_rpn,40724.0,6.0
2023-03-05,rail_mrt_pjy,16588.0,7.0
2023-03-05,rail_komuter_utara,13980.0,8.0
2023-03-05,rail_ets,12938.0,9.0
2023-03-05,rail_tebrau,7086.0,10.0
2023-03-05,rail_intercity,5644.0,11.0
2023-03-05,bus_rkn,2361.0,12.0
2023-03-06,rail_lrt_kj,229775.0,1.0
2023-03-06,bus_rkl,186645.0,2.0
2023-03-06,rail_mrt_kajang,181917.0,3.0
2023-03-06,rail_lrt_ampang,147080.0,4.0
2023-03-06,rail_monorail,57830.0,5.0
2023-03-06,bus_rpn,39343.0,6.0
2023-03-06,rail_mrt_pjy,25986.0,7.0
2023-03-06,rail_ets,11831.0,8.0
2023-03-06,rail_komuter_utara,10923.0,9.0
2023-03-06,rail_tebrau,8374.0,10.0
2023-03-06,rail_intercity,4889.0,11.0
2023-03-06,bus_rkn,1963.0,12.0
2023-03-07,rail_lrt_kj,249058.0,1.0
2023-03-07,rail_mrt_kajang,192942.0,2.0
2023-03-07,bus_rkl,190344.0,3.0
2023-03-07,rail_lrt_ampang,149853.0,4.0
2023-03-07,rail_monorail,57650.0,5.0
2023-03-07,bus_rpn,38327.0,6.0
2023-03-07,rail_mrt_pjy,27318.0,7.0
2023-03-07,rail_ets,10996.0,8.0
2023-03-07,rail_komuter_utara,9948.0,9.0
2023-03-07,rail_tebrau,8078.0,10.0
2023-03-07,rail_intercity,4579.0,11.0
2023-03-07,bus_rkn,2196.0,12.0
2023-03-08,rail_lrt_kj,257188.0,1.0
2023-03-08,rail_mrt_kajang,201743.0,2.0
2023-03-08,bus_rkl,193562.0,3.0
2023-03-08,rail_lrt_ampang,154959.0,4.0
2023-03-08,rail_monorail,58805.0,5.0
2023-03-08,bus_rpn,37206.0,6.0
2023-03-08,rail_mrt_pjy,28298.0,7.0
2023-03-08,rail_ets,11023.0,8.0
2023-03-08,rail_komuter_utara,10516.0,9.0
2023-03-08,rail_tebrau,8189.0,10.0
2023-03-08,rail_intercity,5084.0,11.0
2023-03-08,bus_rkn,2301.0,12.0
2023-03-09,rail_lrt_kj,248278.0,1.0
2023-03-09,rail_mrt_kajang,194910.0,2.0
2023-03-09,bus_rkl,190595.0,3.0
2023-03-09,rail_lrt_ampang,151292.0,4.0
2023-03-09,rail_monorail,58311.0,5.0
2023-03-09,bus_rpn,37408.0,6.0
2023-03-09,rail_mrt_pjy,27423.0,7.0
2023-03-09,rail_komuter_utara,11807.0,8.0
2023-03-09,rail_ets,11763.0,9.0
2023-03-09,rail_tebrau,8888.0,10.0
2023-03-09,rail_intercity,4907.0,11.0
2023-03-09,bus_rkn,2070.0,12.0
2023-03-10,rail_lrt_kj,238785.0,1.0
2023-03-10,bus_rkl,195986.0,2.0
2023-03-10,rail_mrt_kajang,190499.0,3.0
2023-03-10,rail_lrt_ampang,150242.0,4.0
2023-03-10,rail_monorail,59942.0,5.0
2023-03-10,bus_rpn,38576.0,6.0
2023-03-10,rail_mrt_pjy,26887.0,7.0
2023-03-10,rail_komuter_utara,14261.0,8.0
2023-03-10,rail_ets,13415.0,9.0
2023-03-10,rail_tebrau,9534.0,10.0
2023-03-10,rail_intercity,6068.0,11.0
2023-03-10,bus_rkn,2149.0,12.0
2023-03-11,bus_rkl,148973.0,1.0
2023-03-11,rail_lrt_kj,144100.0,2.0
2023-03-11,rail_mrt_kajang,133113.0,3.0
2023-03-11,rail_lrt_ampang,105186.0,4.0
2023-03-11,rail_monorail,47848.0,5.0
2023-03-11,bus_rpn,34604.0,6.0
2023-03-11,rail_mrt_pjy,17801.0,7.0
2023-03-11,rail_komuter_utara,13198.0,8.0
2023-03-11,rail_ets,12758.0,9.0
2023-03-11,rail_tebrau,9079.0,10.0
2023-03-11,rail_intercity,6628.0,11.0
2023-03-11,bus_rkn,1993.0,12.0
2023-03-12,bus_rkl,148461.0,1.0
2023-03-12,rail_lrt_kj,127304.0,2.0
2023-03-12,rail_mrt_kajang,120507.0,3.0
2023-03-12,rail_lrt_ampang,94621.0,4.0
2023-03-12,rail_monorail,45211.0,5.0
2023-03-12,bus_rpn,39335.0,6.0
2023-03-12,rail_mrt_pjy,16841.0,7.0
2023-03-12,rail_komuter_utara,14024.0,8.0
2023-03-12,rail_ets,13055.0,9.0
2023-03-12,rail_tebrau,8288.0,10.0
2023-03-12,rail_intercity,6513.0,11.0
2023-03-12,bus_rkn,2701.0,12.0
2023-03-13,rail_lrt_kj,229730.0,1.0
2023-03-13,bus_rkl,192761.0,2.0
2023-03-13,rail_mrt_kajang,185074.0,3.0
2023-03-13,rail_lrt_ampang,146750.0,4.0
2023-03-13,rail_monorail,54995.0,5.0
2023-03-13,bus_rpn,36429.0,6.0
2023-03-13,rail_mrt_pjy,27209.0,7.0
2023-03-13,rail_ets,11865.0,8.0
2023-03-13,rail_komuter_utara,11290.0,9.0
2023-03-13,rail_tebrau,9346.0,10.0
2023-03-13,rail_intercity,5281.0,11.0
2023-03-13,bus_rkn,2138.0,12.0
2023-03-14,rail_lrt_kj,251005.0,1.0
2023-03-14,bus_rkl,207048.0,2.0
2023-03-14,rail_mrt_kajang,197069.0,3.0
2023-03-14,rail_lrt_ampang,150553.0,4.0
2023-03-14,rail_monorail,55705.0,5.0
2023-03-14,bus_rpn,36743.0,6.0
2023-03-14,rail_mrt_pjy,28140.0,7.0
2023-03-14,rail_ets,10927.0,8.0
2023-03-14,rail_komuter_utara,10072.0,9.0
2023-03-14,rail_tebrau,9455.0,10.0
2023-03-14,rail_intercity,5219.0,11.0
2023-03-14,bus_rkn,2204.0,12.0
2023-03-15,rail_lrt_kj,255717.0,1.0
2023-03-15,bus_rkl,216954.0,2.0
2023-03-15,rail_mrt_kajang,204425.0,3.0
2023-03-15,rail_lrt_ampang,153580.0,4.0
2023-03-15,rail_monorail,57065.0,5.0
2023-03-15,bus_rpn,37494.0,6.0
2023-03-15,rail_mrt_pjy,29093.0,7.0
2023-03-15,rail_ets,10946.0,8.0
2023-03-15,rail_komuter_utara,10054.0,9.0
2023-03-15,rail_tebrau,9665.0,10.0
2023-03-15,rail_intercity,4948.0,11.0
2023-03-15,bus_rkn,2049.0,12.0
2023-03-16,rail_lrt_kj,249727.0,1.0
2023-03-16,bus_rkl,212755.0,2.0
2023-03-16,rail_mrt_kajang,202121.0,3.0
2023-03-16,rail_lrt_ampang,152272.0,4.0
2023-03-16,rail_mrt_pjy,68737.0,5.0
2023-03-16,rail_monorail,56168.0,6.0
2023-03-16,bus_rpn,36922.0,7.0
2023-03-16,rail_ets,11482.0,8.0
2023-03-16,rail_komuter_utara,10881.0,9.0
2023-03-16,rail_tebrau,9805.0,10.0
2023-03-16,rail_intercity,4827.0,11.0
2023-03-16,bus_rkn,2114.0,12.0
2023-03-17,rail_lrt_kj,237651.0,1.0
2023-03-17,bus_rkl,211913.0,2.0
2023-03-17,rail_mrt_kajang,203561.0,3.0
2023-03-17,rail_lrt_ampang,153510.0,4.0
2023-03-17,rail_mrt_pjy,112156.0,5.0
2023-03-17,rail_monorail,55931.0,6.0
2023-03-17,bus_rpn,38672.0,7.0
2023-03-17,rail_ets,13112.0,8.0
2023-03-17,rail_komuter_utara,12319.0,9.0
2023-03-17,rail_tebrau,10020.0,10.0
2023-03-17,rail_intercity,5571.0,11.0
2023-03-17,bus_rkn,2089.0,12.0
2023-03-18,bus_rkl,160273.0,1.0
2023-03-18,rail_mrt_kajang,156226.0,2.0
2023-03-18,rail_lrt_kj,150929.0,3.0
2023-03-18,rail_mrt_pjy,127158.0,4.0
2023-03-18,rail_lrt_ampang,118171.0,5.0
2023-03-18,rail_monorail,47086.0,6.0
2023-03-18,bus_rpn,35154.0,7.0
2023-03-18,rail_ets,12746.0,8.0
2023-03-18,rail_komuter_utara,11457.0,9.0
2023-03-18,rail_tebrau,8888.0,10.0
2023-03-18,rail_intercity,5700.0,11.0
2023-03-18,bus_rkn,2042.0,12.0
2023-03-19,bus_rkl,150784.0,1.0
2023-03-19,rail_mrt_kajang,139476.0,2.0
2023-03-19,rail_lrt_kj,129319.0,3.0
2023-03-19,rail_mrt_pjy,126977.0,4.0
2023-03-19,rail_lrt_ampang,103407.0,5.0
2023-03-19,rail_monorail,42258.0,6.0
2023-03-19,bus_rpn,38138.0,7.0
2023-03-19,rail_ets,13260.0,8.0
2023-03-19,rail_komuter_utara,12376.0,9.0
2023-03-19,rail_tebrau,7478.0,10.0
2023-03-19,rail_intercity,3733.0,11.0
2023-03-19,bus_rkn,2391.0,12.0
2023-03-20,rail_lrt_kj,224568.0,1.0
2023-03-20,bus_rkl,213501.0,2.0
2023-03-20,rail_mrt_kajang,193609.0,3.0
2023-03-20,rail_lrt_ampang,149525.0,4.0
2023-03-20,rail_mrt_pjy,99026.0,5.0
2023-03-20,rail_monorail,50331.0,6.0
2023-03-20,bus_rpn,39853.0,7.0
2023-03-20,rail_ets,10964.0,8.0
2023-03-20,rail_komuter_utara,8989.0,9.0
2023-03-20,rail_tebrau,8489.0,10.0
2023-03-20,bus_rkn,2726.0,11.0
2023-03-20,rail_intercity,2547.0,12.0
2023-03-21,rail_lrt_kj,245435.0,1.0
2023-03-21,bus_rkl,219439.0,2.0
2023-03-21,rail_mrt_kajang,207873.0,3.0
2023-03-21,rail_lrt_ampang,154444.0,4.0
2023-03-21,rail_mrt_pjy,107404.0,5.0
2023-03-21,rail_monorail,51721.0,6.0
2023-03-21,bus_rpn,40420.0,7.0
2023-03-21,rail_komuter_utara,8910.0,8.0
2023-03-21,rail_ets,8371.0,9.0
2023-03-21,rail_tebrau,8295.0,10.0
2023-03-21,bus_rkn,2575.0,11.0
2023-03-21,rail_intercity,2432.0,12.0
2023-03-22,rail_lrt_kj,249230.0,1.0
2023-03-22,bus_rkl,220313.0,2.0
2023-03-22,rail_mrt_kajang,212433.0,3.0
2023-03-22,rail_lrt_ampang,160028.0,4.0
2023-03-22,rail_mrt_pjy,109685.0,5.0
2023-03-22,rail_monorail,53392.0,6.0
2023-03-22,bus_rpn,40567.0,7.0
2023-03-22,rail_komuter_utara,13293.0,8.0
2023-03-22,rail_ets,9219.0,9.0
2023-03-22,rail_tebrau,8229.0,10.0
2023-03-22,rail_intercity,2657.0,11.0
2023-03-22,bus_rkn,2594.0,12.0
2023-03-23,rail_lrt_kj,217888.0,1.0
2023-03-23,bus_rkl,200430.0,2.0
2023-03-23,rail_mrt_kajang,187608.0,3.0
2023-03-23,rail_lrt_ampang,145300.0,4.0
2023-03-23,rail_mrt_pjy,95509.0,5.0
2023-03-23,rail_monorail,47882.0,6.0
2023-03-23,bus_rpn,37246.0,7.0
2023-03-23,rail_ets,9737.0,8.0
2023-03-23,rail_tebrau,9048.0,9.0
2023-03-23,rail_komuter_utara,7863.0,10.0
2023-03-23,rail_intercity,3283.0,11.0
2023-03-23,bus_rkn,2261.0,12.0
2023-03-24,rail_lrt_kj,213186.0,1.0
2023-03-24,bus_rkl,202844.0,2.0
2023-03-24,rail_mrt_kajang,191564.0,3.0
2023-03-24,rail_lrt_ampang,145984.0,4.0
2023-03-24,rail_mrt_pjy,99980.0,5.0
2023-03-24,rail_monorail,47358.0,6.0
2023-03-24,bus_rpn,38776.0,7.0
2023-03-24,rail_komuter_utara,12789.0,8.0
2023-03-24,rail_ets,11610.0,9.0
2023-03-24,rail_tebrau,9286.0,10.0
2023-03-24,rail_intercity,2505.0,11.0
2023-03-24,bus_rkn,2296.0,12.0
2023-03-25,bus_rkl,134825.0,1.0
2023-03-25,rail_mrt_kajang,118426.0,2.0
2023-03-25,rail_lrt_kj,111617.0,3.0
2023-03-25,rail_lrt_ampang,91234.0,4.0
2023-03-25,rail_mrt_pjy,85836.0,5.0
2023-03-25,rail_monorail,32464.0,6.0
2023-03-25,bus_rpn,30834.0,7.0
2023-03-25,rail_ets,10944.0,8.0
2023-03-25,rail_komuter_utara,9471.0,9.0
2023-03-25,rail_tebrau,8238.0,10.0
2023-03-25,rail_intercity,2892.0,11.0
2023-03-25,bus_rkn,1426.0,12.0
2023-03-26,bus_rkl,128386.0,1.0
2023-03-26,rail_mrt_kajang,109528.0,2.0
2023-03-26,rail_lrt_kj,101461.0,3.0
2023-03-26,rail_mrt_pjy,98655.0,4.0
2023-03-26,rail_lrt_ampang,84770.0,5.0
2023-03-26,bus_rpn,32294.0,6.0
2023-03-26,rail_monorail,30376.0,7.0
2023-03-26,rail_komuter_utara,12531.0,8.0
2023-03-26,rail_ets,12333.0,9.0
2023-03-26,rail_tebrau,7047.0,10.0
2023-03-26,rail_intercity,3458.0,11.0
2023-03-26,bus_rkn,1573.0,12.0
2023-03-27,rail_lrt_kj,210153.0,1.0
2023-03-27,bus_rkl,201274.0,2.0
2023-03-27,rail_mrt_kajang,182745.0,3.0
2023-03-27,rail_lrt_ampang,141894.0,4.0
2023-03-27,rail_mrt_pjy,96590.0,5.0
2023-03-27,rail_monorail,46422.0,6.0
2023-03-27,bus_rpn,36946.0,7.0
2023-03-27,rail_ets,10000.0,8.0
2023-03-27,rail_tebrau,8323.0,9.0
2023-03-27,rail_komuter_utara,8212.0,10.0
2023-03-27,bus_rkn,2135.0,11.0
2023-03-27,rail_intercity,1700.0,12.0
2023-03-28,rail_lrt_kj,227302.0,1.0
2023-03-28,bus_rkl,204655.0,2.0
2023-03-28,rail_mrt_kajang,191735.0,3.0
2023-03-28,rail_lrt_ampang,146104.0,4.0
2023-03-28,rail_mrt_pjy,104044.0,5.0
2023-03-28,rail_monorail,48360.0,6.0
2023-03-28,bus_rpn,38665.0,7.0
2023-03-28,rail_tebrau,8009.0,8.0
2023-03-28,rail_ets,6945.0,9.0
2023-03-28,rail_komuter_utara,6848.0,10.0
2023-03-28,bus_rkn,2262.0,11.0
2023-03-28,rail_intercity,1368.0,12.0
2023-03-29,rail_lrt_kj,229649.0,1.0
2023-03-29,bus_rkl,206476.0,2.0
2023-03-29,rail_mrt_kajang,197068.0,3.0
2023-03-29,rail_lrt_ampang,146962.0,4.0
2023-03-29,rail_mrt_pjy,106269.0,5.0
2023-03-29,rail_monorail,47447.0,6.0
2023-03-29,bus_rpn,38154.0,7.0
2023-03-29,rail_tebrau,8161.0,8.0
2023-03-29,rail_komuter_utara,6807.0,9.0
2023-03-29,rail_ets,6720.0,10.0
2023-03-29,bus_rkn,2045.0,11.0
2023-03-29,rail_intercity,1184.0,12.0
2023-03-30,rail_lrt_kj,226105.0,1.0
2023-03-30,bus_rkl,205175.0,2.0
2023-03-30,rail_mrt_kajang,193806.0,3.0
2023-03-30,rail_lrt_ampang,146416.0,4.0
2023-03-30,rail_mrt_pjy,108724.0,5.0
2023-03-30,rail_monorail,48596.0,6.0
2023-03-30,bus_rpn,38075.0,7.0
2023-03-30,rail_komuter_utara,9875.0,8.0
2023-03-30,rail_ets,9362.0,9.0
2023-03-30,rail_tebrau,8769.0,10.0
2023-03-30,bus_rkn,2328.0,11.0
2023-03-30,rail_intercity,2172.0,12.0
2023-03-31,rail_lrt_kj,221817.0,1.0
2023-03-31,bus_rkl,201358.0,2.0
2023-03-31,rail_mrt_kajang,200150.0,3.0
2023-03-31,rail_lrt_ampang,150414.0,4.0
2023-03-31,rail_mrt_pjy,120111.0,5.0
2023-03-31,rail_monorail,49840.0,6.0
2023-03-31,bus_rpn,40812.0,7.0
2023-03-31,rail_komuter_utara,13559.0,8.0
2023-03-31,rail_ets,12005.0,9.0
2023-03-31,rail_tebrau,9342.0,10.0
2023-03-31,rail_intercity,2339.0,11.0
2023-03-31,bus_rkn,2212.0,12.0
2023-04-01,bus_rkl,136300.0,1.0
2023-04-01,rail_mrt_kajang,119519.0,2.0
2023-04-01,rail_lrt_kj,118086.0,3.0
2023-04-01,rail_lrt_ampang,92646.0,4.0
2023-04-01,rail_mrt_pjy,49056.0,5.0
2023-04-01,rail_monorail,34984.0,6.0
2023-04-01,bus_rpn,33892.0,7.0
2023-04-01,rail_ets,10987.0,8.0
2023-04-01,rail_komuter_utara,9749.0,9.0
2023-04-01,rail_tebrau,8349.0,10.0
2023-04-01,rail_intercity,2980.0,11.0
2023-04-01,bus_rkn,1707.0,12.0
2023-04-02,bus_rkl,126548.0,1.0
2023-04-02,rail_lrt_kj,107542.0,2.0
2023-04-02,rail_mrt_kajang,104902.0,3.0
2023-04-02,rail_lrt_ampang,74873.0,4.0
2023-04-02,rail_mrt_pjy,42143.0,5.0
2023-04-02,bus_rpn,33693.0,6.0
2023-04-02,rail_monorail,32652.0,7.0
2023-04-02,rail_ets,12160.0,8.0
2023-04-02,rail_komuter_utara,11558.0,9.0
2023-04-02,rail_tebrau,6880.0,10.0
2023-04-02,rail_intercity,2426.0,11.0
2023-04-02,bus_rkn,2062.0,12.0
2023-04-03,rail_lrt_kj,217793.0,1.0
2023-04-03,bus_rkl,204594.0,2.0
2023-04-03,rail_mrt_kajang,183917.0,3.0
2023-04-03,rail_lrt_ampang,128403.0,4.0
2023-04-03,rail_mrt_pjy,84537.0,5.0
2023-04-03,rail_monorail,46728.0,6.0
2023-04-03,bus_rpn,38747.0,7.0
2023-04-03,rail_ets,9730.0,8.0
2023-04-03,rail_tebrau,8356.0,9.0
2023-04-03,rail_komuter_utara,8164.0,10.0
2023-04-03,bus_rkn,2375.0,11.0
2023-04-03,rail_intercity,1615.0,12.0
2023-04-04,rail_lrt_kj,233637.0,1.0
2023-04-04,bus_rkl,208187.0,2.0
2023-04-04,rail_mrt_kajang,194012.0,3.0
2023-04-04,rail_lrt_ampang,132094.0,4.0
2023-04-04,rail_mrt_pjy,89649.0,5.0
2023-04-04,rail_monorail,48900.0,6.0
2023-04-04,bus_rpn,39398.0,7.0
2023-04-04,rail_tebrau,8338.0,8.0
2023-04-04,rail_ets,7228.0,9.0
2023-04-04,rail_komuter_utara,7198.0,10.0
2023-04-04,bus_rkn,2067.0,11.0
2023-04-04,rail_intercity,1283.0,12.0
2023-04-05,rail_lrt_kj,235454.0,1.0
2023-04-05,bus_rkl,207509.0,2.0
2023-04-05,rail_mrt_kajang,197274.0,3.0
2023-04-05,rail_lrt_ampang,133122.0,4.0
2023-04-05,rail_mrt_pjy,89374.0,5.0
2023-04-05,rail_monorail,49153.0,6.0
2023-04-05,bus_rpn,37975.0,7.0
2023-04-05,rail_tebrau,9204.0,8.0
2023-04-05,rail_komuter_utara,7200.0,9.0
2023-04-05,rail_ets,6875.0,10.0
2023-04-05,bus_rkn,2419.0,11.0
2023-04-05,rail_intercity,1375.0,12.0
2023-04-06,rail_lrt_kj,233543.0,1.0
2023-04-06,bus_rkl,212113.0,2.0
2023-04-06,rail_mrt_kajang,196197.0,3.0
2023-04-06,rail_lrt_ampang,134499.0,4.0
2023-04-06,rail_mrt_pjy,90414.0,5.0
2023-04-06,rail_monorail,49919.0,6.0
2023-04-06,bus_rpn,39146.0,7.0
2023-04-06,rail_komuter_utara,11077.0,8.0
2023-04-06,rail_ets,9858.0,9.0
2023-04-06,rail_tebrau,9255.0,10.0
2023-04-06,rail_intercity,3442.0,11.0
2023-04-06,bus_rkn,2281.0,12.0
2023-04-07,rail_lrt_kj,224667.0,1.0
2023-04-07,bus_rkl,203161.0,2.0
2023-04-07,rail_mrt_kajang,199348.0,3.0
2023-04-07,rail_lrt_ampang,134497.0,4.0
2023-04-07,rail_mrt_pjy,88734.0,5.0
2023-04-07,rail_monorail,53003.0,6.0
2023-04-07,bus_rpn,41685.0,7.0
2023-04-07,rail_komuter_utara,13924.0,8.0
2023-04-07,rail_ets,12350.0,9.0
2023-04-07,rail_tebrau,8409.0,10.0
2023-04-07,bus_rkn,2729.0,11.0
2023-04-07,rail_intercity,2722.0,12.0
2023-04-08,bus_rkl,138993.0,1.0
